symbol,name,market,latestClosingDate,c,c63,c126,c189,c252,is_valid
1447.T,ＩＴｂｏｏｋホールディングス,グロース（内国株式）,1970-01-01,345.0,390.0,393.0,412.0,420.0,1.0
1450.T,田中建設工業,スタンダード（内国株式）,1970-01-01,2198.0,2341.0,2620.0,2354.0,2158.0,1.0
1451.T,ＫＨＣ,スタンダード（内国株式）,1970-01-01,706.0,646.0,646.0,603.0,631.0,1.0
1491.T,中外鉱業,スタンダード（内国株式）,1970-01-01,30.0,29.0,31.0,29.0,29.0,1.0
1514.T,住石ホールディングス,スタンダード（内国株式）,1970-01-01,387.0,352.0,366.0,399.0,262.0,1.0
1515.T,日鉄鉱業,プライム（内国株式）,1970-01-01,5360.0,3765.0,3740.0,3135.0,2930.0,1.0
1518.T,三井松島ホールディングス,プライム（内国株式）,1970-01-01,2906.0,2685.0,3620.0,3255.0,3560.0,1.0
1605.T,ＩＮＰＥＸ,プライム（内国株式）,1970-01-01,2101.0,1557.5,1517.0,1505.0,1556.0,1.0
1662.T,石油資源開発,プライム（内国株式）,1970-01-01,4925.0,4335.0,5130.0,4265.0,3925.0,1.0
1663.T,Ｋ＆Ｏエナジーグループ,プライム（内国株式）,1970-01-01,2478.0,2224.0,2250.0,2296.0,1653.0,1.0
1711.T,ＳＤＳホールディングス,スタンダード（内国株式）,1970-01-01,245.0,270.0,322.0,417.0,435.0,1.0
1712.T,ダイセキ環境ソリューション,プライム（内国株式）,1970-01-01,1303.0,994.0,912.0,837.0,908.0,1.0
1716.T,第一カッター興業,プライム（内国株式）,1970-01-01,1310.0,1245.0,1089.0,1145.0,1277.0,1.0
1717.T,明豊ファシリティワークス,スタンダード（内国株式）,1970-01-01,752.0,740.0,807.0,705.0,665.0,1.0
1718.T,美樹工業,スタンダード（内国株式）,1970-01-01,4430.0,4405.0,3975.0,4025.0,4005.0,1.0
1719.T,安藤・間,プライム（内国株式）,1970-01-01,1203.0,1038.0,875.0,833.0,870.0,1.0
1720.T,東急建設,プライム（内国株式）,1970-01-01,777.0,712.0,702.0,636.0,660.0,1.0
1721.T,コムシスホールディングス,プライム（内国株式）,1970-01-01,3134.0,2788.5,2498.0,2408.0,2575.0,1.0
1723.T,日本電技,スタンダード（内国株式）,1970-01-01,4280.0,3840.0,3585.0,3145.0,3250.0,1.0
1724.T,シンクレイヤ,スタンダード（内国株式）,1970-01-01,649.0,611.0,649.0,586.0,665.0,1.0
1726.T,ビーアールホールディングス,プライム（内国株式）,1970-01-01,391.0,382.0,354.0,330.0,341.0,1.0
1730.T,麻生フオームクリート,スタンダード（内国株式）,1970-01-01,431.0,427.0,407.0,461.0,503.0,1.0
1736.T,オーテック,スタンダード（内国株式）,1970-01-01,2455.0,2190.0,2131.0,2233.0,2335.0,1.0
1739.T,メルディアＤＣ,グロース（内国株式）,1970-01-01,806.0,843.0,906.0,784.0,943.0,1.0
1743.T,コーアツ工業,スタンダード（内国株式）,1970-01-01,1250.0,1154.0,1123.0,1158.0,1823.3333740234375,1.0
1757.T,創建エース,スタンダード（内国株式）,1970-01-01,35.0,46.0,34.0,35.0,31.0,1.0
1758.T,太洋基礎工業,スタンダード（内国株式）,1970-01-01,2244.0,2556.666748046875,1846.6666259765625,1683.3333740234375,1810.0,1.0
1762.T,高松コンストラクショングループ,プライム（内国株式）,1970-01-01,2633.0,2387.0,2016.0,1905.0,1910.0,1.0
1764.T,工藤建設,スタンダード（内国株式）,1970-01-01,2400.0,2600.0,2500.0,2210.0,2172.0,1.0
1766.T,東建コーポレーション,プライム（内国株式）,1970-01-01,7790.0,7620.0,7890.0,7560.0,8470.0,1.0
1768.T,ソネック,スタンダード（内国株式）,1970-01-01,1010.0,978.0,981.0,962.0,1042.0,1.0
1770.T,藤田エンジニアリング,スタンダード（内国株式）,1970-01-01,1037.0,904.0,900.0,858.0,912.0,1.0
1773.T,ワイ・ティー・エル・コーポレーション・バーハッド,プライム（外国株式）,1970-01-01,49.0,25.0,17.0,18.0,17.0,1.0
1775.T,富士古河Ｅ＆Ｃ,スタンダード（内国株式）,1970-01-01,4020.0,3660.0,3650.0,3340.0,3350.0,1.0
1776.T,三井住建道路,スタンダード（内国株式）,1970-01-01,997.0,902.0,909.0,830.0,908.0,1.0
1780.T,ヤマウラ,プライム（内国株式）,1970-01-01,1249.0,1177.0,1123.0,1004.0,955.0,1.0
1783.T,アジアゲートホールディングス,スタンダード（内国株式）,1970-01-01,49.0,52.0,64.0,74.0,59.0,1.0
1786.T,オリエンタル白石,プライム（内国株式）,1970-01-01,326.0,299.0,329.0,272.0,251.0,1.0
1787.T,ナカボーテック,スタンダード（内国株式）,1970-01-01,5450.0,4925.0,5010.0,4470.0,4830.0,1.0
1788.T,三東工業社,スタンダード（内国株式）,1970-01-01,2997.0,3910.0,2930.0,2655.0,2650.0,1.0
1789.T,ＥＴＳホールディングス,スタンダード（内国株式）,1970-01-01,680.0,655.0,583.0,610.0,660.0,1.0
1793.T,大本組,スタンダード（内国株式）,1970-01-01,7290.0,7380.0,6750.0,5890.0,6580.0,1.0
1795.T,マサル,スタンダード（内国株式）,1970-01-01,3570.0,3335.0,3300.0,3135.0,3300.0,1.0
1798.T,守谷商会,スタンダード（内国株式）,1970-01-01,2586.0,2260.0,2235.0,2181.0,2380.0,1.0
1799.T,第一建設工業,スタンダード（内国株式）,1970-01-01,1496.0,1496.0,1421.0,1420.0,1469.0,1.0
1801.T,大成建設,プライム（内国株式）,1970-01-01,4964.0,4568.0,4515.0,4025.0,4215.0,1.0
1802.T,大林組,プライム（内国株式）,1970-01-01,1335.0,1180.0,1023.0,993.0,965.0,1.0
1803.T,清水建設,プライム（内国株式）,1970-01-01,987.5999755859375,868.5,746.0,709.0,761.0,1.0
1805.T,飛島建設,プライム（内国株式）,1970-01-01,1324.0,1236.0,1119.0,1013.0,1069.0,1.0
1807.T,佐藤渡辺,スタンダード（内国株式）,1970-01-01,2480.0,2519.0,2430.0,2250.0,2600.0,1.0
1808.T,長谷工コーポレーション,プライム（内国株式）,1970-01-01,1832.5,1665.5,1573.0,1469.0,1618.0,1.0
1810.T,松井建設,プライム（内国株式）,1970-01-01,755.0,682.0,660.0,562.0,586.0,1.0
1811.T,錢高組,スタンダード（内国株式）,1970-01-01,3905.0,3060.0,2957.0,2641.0,3220.0,1.0
1812.T,鹿島建設,プライム（内国株式）,1970-01-01,2430.0,2055.0,1649.0,1494.0,1458.0,1.0
1813.T,不動テトラ,プライム（内国株式）,1970-01-01,1852.0,1772.0,1657.0,1498.0,1540.0,1.0
1814.T,大末建設,プライム（内国株式）,1970-01-01,1487.0,1282.0,1203.0,1183.0,1538.0,1.0
1815.T,鉄建建設,プライム（内国株式）,1970-01-01,2037.0,1994.0,1850.0,1759.0,1782.0,1.0
1820.T,西松建設,プライム（内国株式）,1970-01-01,3758.0,3449.0,3620.0,3830.0,4035.0,1.0
1821.T,三井住友建設,プライム（内国株式）,1970-01-01,409.0,365.0,431.0,415.0,452.0,1.0
1822.T,大豊建設,プライム（内国株式）,1970-01-01,4030.0,3840.0,3920.0,4175.0,4060.0,1.0
1826.T,佐田建設,スタンダード（内国株式）,1970-01-01,480.0,446.0,504.0,451.0,435.0,1.0
1827.T,ナカノフドー建設,スタンダード（内国株式）,1970-01-01,391.0,380.0,358.0,316.0,299.0,1.0
1828.T,田辺工業,スタンダード（内国株式）,1970-01-01,1444.0,1058.0,995.0,902.0,913.0,1.0
1833.T,奥村組,プライム（内国株式）,1970-01-01,4610.0,3880.0,3290.0,2910.0,2934.0,1.0
1835.T,東鉄工業,プライム（内国株式）,1970-01-01,2820.0,2611.0,2748.0,2528.0,2319.0,1.0
1840.T,土屋ホールディングス,スタンダード（内国株式）,1970-01-01,242.0,204.0,198.0,197.0,245.0,1.0
1841.T,サンユー建設,スタンダード（内国株式）,1970-01-01,937.0,910.0,940.0,839.0,863.0,1.0
1844.T,大盛工業,スタンダード（内国株式）,1970-01-01,195.0,193.0,188.0,177.0,183.0,1.0
1847.T,イチケン,プライム（内国株式）,1970-01-01,2073.0,1887.0,1862.0,1763.0,1815.0,1.0
1848.T,富士ピー・エス,スタンダード（内国株式）,1970-01-01,468.0,434.0,458.0,435.0,465.0,1.0
1850.T,南海辰村建設,スタンダード（内国株式）,1970-01-01,332.0,336.0,319.0,303.0,324.0,1.0
1852.T,淺沼組,プライム（内国株式）,1970-01-01,3620.0,3160.0,3370.0,2900.0,2820.0,1.0
1853.T,森組,スタンダード（内国株式）,1970-01-01,306.0,300.0,299.0,291.0,299.0,1.0
1860.T,戸田建設,プライム（内国株式）,1970-01-01,823.5999755859375,795.5999755859375,711.0,705.0,673.0,1.0
1861.T,熊谷組,プライム（内国株式）,1970-01-01,3390.0,3085.0,2826.0,2539.0,2656.0,1.0
1866.T,北野建設,スタンダード（内国株式）,1970-01-01,3080.0,2957.0,3040.0,2473.0,2312.0,1.0
1867.T,植木組,スタンダード（内国株式）,1970-01-01,1515.0,1294.0,1409.0,1272.0,1262.0,1.0
1870.T,矢作建設工業,プライム（内国株式）,1970-01-01,1252.0,1099.0,851.0,736.0,760.0,1.0
1871.T,ピーエス三菱,プライム（内国株式）,1970-01-01,793.0,708.0,666.0,606.0,646.0,1.0
1873.T,日本ハウスホールディングス,プライム（内国株式）,1970-01-01,381.0,383.0,407.0,439.0,414.0,1.0
1878.T,大東建託,プライム（内国株式）,1970-01-01,16415.0,13590.0,12950.0,14320.0,13970.0,1.0
1879.T,新日本建設,プライム（内国株式）,1970-01-01,1239.0,1160.0,961.0,743.0,719.0,1.0
1882.T,東亜道路工業,プライム（内国株式）,1970-01-01,5120.0,4125.0,7110.0,5850.0,5860.0,1.0
1884.T,日本道路,プライム（内国株式）,1970-01-01,9720.0,8830.0,7090.0,5880.0,6100.0,1.0
1885.T,東亜建設工業,プライム（内国株式）,1970-01-01,3670.0,3125.0,2700.0,2263.0,2407.0,1.0
1887.T,日本国土開発,プライム（内国株式）,1970-01-01,617.0,583.0,569.0,557.0,595.0,1.0
1888.T,若築建設,プライム（内国株式）,1970-01-01,3035.0,3225.0,3350.0,2680.0,2354.0,1.0
1890.T,東洋建設,プライム（内国株式）,1970-01-01,1115.0,997.0,893.0,831.0,870.0,1.0
1893.T,五洋建設,プライム（内国株式）,1970-01-01,870.0,723.2000122070312,664.0,632.0,727.0,1.0
1897.T,金下建設,スタンダード（内国株式）,1970-01-01,2799.0,2810.0,2748.0,2893.0,3140.0,1.0
1898.T,世紀東急工業,プライム（内国株式）,1970-01-01,1680.0,1309.0,838.0,774.0,756.0,1.0
1899.T,福田組,プライム（内国株式）,1970-01-01,4805.0,4680.0,4545.0,4700.0,4745.0,1.0
1904.T,大成温調,スタンダード（内国株式）,1970-01-01,2271.0,2012.0,2043.0,1868.0,1874.0,1.0
1905.T,テノックス,スタンダード（内国株式）,1970-01-01,1232.0,1002.0,956.0,859.0,890.0,1.0
1909.T,日本ドライケミカル,スタンダード（内国株式）,1970-01-01,2095.0,1655.0,1768.0,1507.0,1602.0,1.0
1911.T,住友林業,プライム（内国株式）,1970-01-01,4145.0,3198.0,2645.0,2347.0,2283.0,1.0
1914.T,日本基礎技術,スタンダード（内国株式）,1970-01-01,491.0,505.0,535.0,544.0,522.0,1.0
1921.T,巴コーポレーション,スタンダード（内国株式）,1970-01-01,535.0,446.0,430.0,379.0,429.0,1.0
1925.T,大和ハウス工業,プライム（内国株式）,1970-01-01,4084.0,3691.0,3139.0,3051.0,3074.0,1.0
1926.T,ライト工業,プライム（内国株式）,1970-01-01,2034.0,1950.0,1962.0,1972.0,1897.0,1.0
1928.T,積水ハウス,プライム（内国株式）,1970-01-01,3017.0,2794.5,2610.5,2468.5,2467.0,1.0
1929.T,日特建設,プライム（内国株式）,1970-01-01,1100.0,989.0,980.0,904.0,910.0,1.0
1930.T,北陸電気工事,プライム（内国株式）,1970-01-01,977.0,873.0,777.0,668.0,750.0,1.0
1934.T,ユアテック,プライム（内国株式）,1970-01-01,969.0,818.0,778.0,715.0,742.0,1.0
1938.T,日本リーテック,プライム（内国株式）,1970-01-01,1274.0,1367.0,891.0,722.0,824.0,1.0
1939.T,四電工,プライム（内国株式）,1970-01-01,2765.0,2086.0,1945.0,1732.0,1849.0,1.0
1941.T,中電工,プライム（内国株式）,1970-01-01,2423.0,2206.0,2178.0,2058.0,2123.0,1.0
1942.T,関電工,プライム（内国株式）,1970-01-01,1359.0,1072.0,896.0,850.0,836.0,1.0
1944.T,きんでん,プライム（内国株式）,1970-01-01,2057.0,1877.0,1550.0,1446.0,1512.0,1.0
1945.T,東京エネシス,プライム（内国株式）,1970-01-01,1016.0,953.0,917.0,912.0,1015.0,1.0
1946.T,トーエネック,プライム（内国株式）,1970-01-01,4175.0,3645.0,3455.0,3320.0,3490.0,1.0
1948.T,弘電社,スタンダード（内国株式）,1970-01-01,4805.0,4370.0,4540.0,4075.0,4175.0,1.0
